models,model_rounds,validation_accuracy,validation_lower_bound,validation_upper_bound,validation_total,validation_correct,test_accuracy,test_lower_bound,test_upper_bound,test_total,test_correct,validation_TP,test_TP,validation_FP,test_FP,validation_TN,test_TN,validation_FN,test_FN
"sgc_coral-anthropic10,sgc_coral-gemini25,sgc_coral-openai10","4,2,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.37168141592920356,0.28263100798002905,0.4676347962649451,113,42,25,21,6,4,36,21,37,67
"sgc_coral-anthropic10,sgc_coral-gemma,sgc_coral-openaio1","4,1,2",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.5575221238938053,0.4610546518661339,0.6508999553070312,113,63,24,42,5,4,37,21,38,46
"sgc_coral-anthropic10,sgc_coral-anthropic37,sgc_coral-openai","4,7,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,24,32,5,3,37,22,38,56
"sgc_coral-anthropic3710,sgc_coral-openai10o1,sgc_coral-openaio1","3,1,2",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.5486725663716814,0.4522724568103532,0.642458642416372,113,62,28,44,9,7,33,18,34,44
"sgc_coral-anthropic3710,sgc_coral-gemini,sgc_coral-gemini25","3,1,2",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.45132743362831856,0.35754135758362804,0.5477275431896468,113,51,30,33,11,7,31,18,32,55
"sgc_coral-gemini,sgc_coral-openai45,sgc_coral-openailong","1,1,3",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.584070796460177,0.4875743523159756,0.6760496659713334,113,66,34,51,15,10,27,15,28,37
"sgc_coral-anthropic10,sgc_coral-geminipro10,sgc_coral-openai10o1","4,1,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.39823008849557523,0.30733148555269946,0.4945994395519369,113,45,29,29,10,9,32,16,33,59
"sgc_coral-gemini,sgc_coral-geminipro10,sgc_coral-openaio1","1,1,2",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,30,42,11,8,31,17,32,46
"sgc_coral-gemini,sgc_coral-geminipro10,sgc_coral-openai10","1,1,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.504424778761062,0.4087881883554824,0.599823792281213,113,57,39,43,20,11,22,14,23,45
"sgc_coral-anthropic,sgc_coral-openai10,sgc_coral-openai45","1,1,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.5752212389380531,0.4787054077974483,0.6676956871258655,113,65,41,51,22,11,20,14,21,37
"sgc_coral-anthropic37,sgc_coral-gemma,sgc_coral-openai4510","7,1,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,28,41,9,7,33,18,34,47
"sgc_coral-anthropic10,sgc_coral-anthropic37,sgc_coral-geminipro10","4,7,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.4336283185840708,0.3406876281679922,0.5301344235099705,113,49,24,26,5,2,37,23,38,62
"sgc_coral-anthropic10,sgc_coral-anthropic37,sgc_coral-geminipro","4,7,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.4424778761061947,0.3491000446929689,0.5389453481338661,113,50,25,29,6,4,36,21,37,59
"sgc_coral-anthropic10,sgc_coral-gemini2510,sgc_coral-openai4510","4,2,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.5575221238938053,0.4610546518661339,0.6508999553070312,113,63,34,46,15,8,27,17,28,42
"sgc_coral-anthropic3710,sgc_coral-gemini10,sgc_coral-geminipro","3,4,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.4424778761061947,0.3491000446929689,0.5389453481338661,113,50,28,33,9,8,33,17,34,55
"sgc_coral-anthropic,sgc_coral-openai10,sgc_coral-openaio1","1,1,2",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,32,41,13,6,29,19,30,47
"sgc_coral-anthropic10,sgc_coral-geminipro,sgc_coral-geminipro10","4,1,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.45132743362831856,0.35754135758362804,0.5477275431896468,113,51,30,37,11,11,31,14,32,51
"sgc_coral-gemini,sgc_coral-gemini25,sgc_coral-openailong","1,2,3",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.415929203539823,0.3239503340286666,0.5124256476840243,113,47,29,27,10,5,32,20,33,61
"sgc_coral-openai4510,sgc_coral-openailong,sgc_coral-openaio1","1,3,2",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.5575221238938053,0.4610546518661339,0.6508999553070312,113,63,28,43,9,5,33,20,34,45
"sgc_coral-gemini25,sgc_coral-gemini2510,sgc_coral-openai10o1","2,2,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.4424778761061947,0.3491000446929689,0.5389453481338661,113,50,31,34,12,9,30,16,31,54
"sgc_coral-anthropic3710,sgc_coral-geminipro,sgc_coral-openai10o1","3,1,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,39,45,20,11,22,14,23,43
"sgc_coral-anthropic37,sgc_coral-gemini25,sgc_coral-geminipro10","7,2,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.39823008849557523,0.30733148555269946,0.4945994395519369,113,45,22,22,3,2,39,23,40,66
"sgc_coral-anthropic37,sgc_coral-gemini2510,sgc_coral-openai4510","7,2,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,32,43,13,8,29,17,30,45
"sgc_coral-geminipro,sgc_coral-geminipro10,sgc_coral-openaio1","1,1,2",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,30,42,11,8,31,17,32,46
"sgc_coral-gemini2510,sgc_coral-openai,sgc_coral-openaio1","2,1,2",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.6017699115044248,0.5054005604480631,0.6926685144473006,113,68,33,50,14,7,28,18,29,38
"sgc_coral-geminipro10,sgc_coral-gemma,sgc_coral-openaio1","1,1,2",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,29,44,10,10,32,15,33,44
"sgc_coral-anthropic,sgc_coral-anthropic3710,sgc_coral-openai10o1","1,3,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,36,41,17,12,25,13,26,47
"sgc_coral-anthropic,sgc_coral-anthropic3710,sgc_coral-gemini25","1,3,2",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.4424778761061947,0.3491000446929689,0.5389453481338661,113,50,30,31,11,6,31,19,32,57
"sgc_coral-anthropic37,sgc_coral-geminipro,sgc_coral-geminipro10","7,1,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.46017699115044247,0.3660113913185952,0.5564811572428492,113,52,31,36,12,9,30,16,31,52
"sgc_coral-anthropic,sgc_coral-gemini10,sgc_coral-openailong","1,4,3",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.45132743362831856,0.35754135758362804,0.5477275431896468,113,51,28,32,9,6,33,19,34,56
"sgc_coral-gemini2510,sgc_coral-gemma,sgc_coral-openai45","2,1,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.6548672566371682,0.559609451034119,0.7417860268897711,113,74,42,62,23,13,19,12,20,26
"sgc_coral-anthropic,sgc_coral-anthropic3710,sgc_coral-gemini10","1,3,4",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.48672566371681414,0.391592485688175,0.5825715848269355,113,55,30,37,11,7,31,18,32,51
"sgc_coral-anthropic,sgc_coral-gemini25,sgc_coral-geminipro10","1,2,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.415929203539823,0.3239503340286666,0.5124256476840243,113,47,29,29,10,7,32,18,33,59
"sgc_coral-gemma,sgc_coral-openai10,sgc_coral-openai45","1,1,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.5486725663716814,0.4522724568103532,0.642458642416372,113,62,40,51,21,14,21,11,22,37
"sgc_coral-anthropic,sgc_coral-anthropic37,sgc_coral-gemma","1,7,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.49557522123893805,0.40017620771878704,0.5912118116445175,113,56,32,39,13,8,29,17,30,49
"sgc_coral-gemma,sgc_coral-openai10,sgc_coral-openaio1","1,1,2",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.5398230088495575,0.44351884275715087,0.6339886086814048,113,61,30,45,11,9,31,16,32,43
"sgc_coral-gemini2510,sgc_coral-geminipro,sgc_coral-openai45","2,1,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.6194690265486725,0.5233464844783339,0.7091663790724447,113,70,42,58,23,13,19,12,20,30
"sgc_coral-anthropic10,sgc_coral-openai45,sgc_coral-openai4510","4,1,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,30,44,11,11,31,14,32,44
"sgc_coral-anthropic37,sgc_coral-geminipro10,sgc_coral-openai45","7,1,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,29,38,10,9,32,16,33,50
"sgc_coral-anthropic,sgc_coral-anthropic10,sgc_coral-gemma","1,4,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.5486725663716814,0.4522724568103532,0.642458642416372,113,62,32,47,13,10,29,15,30,41
"sgc_coral-anthropic,sgc_coral-gemini2510,sgc_coral-openai","1,2,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.5929203539823009,0.4964726470054805,0.6843740416228519,113,67,41,53,22,11,20,14,21,35
"sgc_coral-gemini2510,sgc_coral-openai10o1,sgc_coral-openai4510","2,1,1",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,39,47,20,13,22,12,23,41
"sgc_coral-gemma,sgc_coral-openai4510,sgc_coral-openailong","1,1,3",0.5865384615384616,0.4857634129951128,0.6822542462493977,104,61,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,32,43,13,9,29,16,30,45
"sgc_coral-anthropic3710,sgc_coral-openai,sgc_coral-openai4510","3,1,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.5752212389380531,0.4787054077974483,0.6676956871258655,113,65,37,49,19,9,23,16,25,39
"sgc_coral-anthropic10,sgc_coral-anthropic37,sgc_coral-openai10o1","4,7,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.45132743362831856,0.35754135758362804,0.5477275431896468,113,51,23,31,5,5,37,20,39,57
"sgc_coral-anthropic3710,sgc_coral-gemma,sgc_coral-openaio1","3,1,2",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.5663716814159292,0.4698655764900294,0.6593123718320077,113,64,30,48,12,9,30,16,32,40
"sgc_coral-gemini,sgc_coral-gemini10,sgc_coral-openai10","1,4,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.4247787610619469,0.33230431287413453,0.5212945922025517,113,48,33,29,15,6,27,19,29,59
"sgc_coral-anthropic,sgc_coral-anthropic37,sgc_coral-geminipro10","1,7,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.4690265486725664,0.3745099988696216,0.5652063110236246,113,53,28,35,10,7,32,18,34,53
"sgc_coral-openai,sgc_coral-openai10,sgc_coral-openai45","1,1,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.584070796460177,0.4875743523159756,0.6760496659713334,113,66,41,51,23,10,19,15,21,37
"sgc_coral-openai,sgc_coral-openai45,sgc_coral-openailong","1,1,3",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.5575221238938053,0.4610546518661339,0.6508999553070312,113,63,37,48,19,10,23,15,25,40
"sgc_coral-openai10,sgc_coral-openai10o1,sgc_coral-openaio1","1,1,2",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,31,41,13,7,29,18,31,47
"sgc_coral-openai10o1,sgc_coral-openailong,sgc_coral-openaio1","1,3,2",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,27,40,9,6,33,19,35,48
"sgc_coral-anthropic10,sgc_coral-gemini,sgc_coral-gemma","4,1,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.4690265486725664,0.3745099988696216,0.5652063110236246,113,53,31,37,13,9,29,16,31,51
"sgc_coral-anthropic10,sgc_coral-gemini,sgc_coral-openai10","4,1,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,33,40,15,6,27,19,29,48
"sgc_coral-gemini,sgc_coral-gemini2510,sgc_coral-openai4510","1,2,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.6460176991150443,0.5504962136889733,0.7336793311699545,113,73,40,57,22,9,20,16,22,31
"sgc_coral-gemini25,sgc_coral-geminipro,sgc_coral-openailong","2,1,3",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.45132743362831856,0.35754135758362804,0.5477275431896468,113,51,28,33,10,7,32,18,34,55
"sgc_coral-anthropic,sgc_coral-openai,sgc_coral-openailong","1,1,3",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.504424778761062,0.4087881883554824,0.599823792281213,113,57,35,39,17,7,25,18,27,49
"sgc_coral-gemini,sgc_coral-geminipro10,sgc_coral-openai10o1","1,1,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.45132743362831856,0.35754135758362804,0.5477275431896468,113,51,37,38,19,12,23,13,25,50
"sgc_coral-gemini25,sgc_coral-geminipro10,sgc_coral-openai","2,1,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.36283185840707965,0.2744598598768483,0.4585850370789202,113,41,28,22,10,6,32,19,34,66
"sgc_coral-anthropic,sgc_coral-geminipro10,sgc_coral-gemma","1,1,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,38,46,20,13,22,12,24,42
"sgc_coral-gemini25,sgc_coral-openai10,sgc_coral-openai10o1","2,1,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.415929203539823,0.3239503340286666,0.5124256476840243,113,47,28,30,10,8,32,17,34,58
"sgc_coral-gemini25,sgc_coral-gemini2510,sgc_coral-openai","2,2,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,30,40,12,6,30,19,32,48
"sgc_coral-gemini25,sgc_coral-gemini2510,sgc_coral-gemma","2,2,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,30,43,12,8,30,17,32,45
"sgc_coral-gemini10,sgc_coral-openailong,sgc_coral-openaio1","4,3,2",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,23,34,5,5,37,20,39,54
"sgc_coral-gemini10,sgc_coral-openai10,sgc_coral-openai10o1","4,1,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.4247787610619469,0.33230431287413453,0.5212945922025517,113,48,28,31,10,8,32,17,34,57
"sgc_coral-gemini2510,sgc_coral-geminipro,sgc_coral-openai10o1","2,1,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.5575221238938053,0.4610546518661339,0.6508999553070312,113,63,40,51,22,13,20,12,22,37
"sgc_coral-gemini10,sgc_coral-geminipro10,sgc_coral-openailong","4,1,3",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.46017699115044247,0.3660113913185952,0.5564811572428492,113,52,26,32,8,5,34,20,36,56
"sgc_coral-gemini10,sgc_coral-geminipro,sgc_coral-openai10","4,1,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.45132743362831856,0.35754135758362804,0.5477275431896468,113,51,31,33,13,7,29,18,31,55
"sgc_coral-gemini10,sgc_coral-gemini2510,sgc_coral-openaio1","4,2,2",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,24,40,6,6,36,19,38,48
"sgc_coral-gemini10,sgc_coral-gemini2510,sgc_coral-gemma","4,2,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,28,43,10,9,32,16,34,45
"sgc_coral-anthropic,sgc_coral-gemini2510,sgc_coral-geminipro","1,2,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.584070796460177,0.4875743523159756,0.6760496659713334,113,66,41,53,23,12,19,13,21,35
"sgc_coral-anthropic,sgc_coral-gemini25,sgc_coral-openailong","1,2,3",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.4247787610619469,0.33230431287413453,0.5212945922025517,113,48,27,29,9,6,33,19,35,59
"sgc_coral-gemini2510,sgc_coral-geminipro10,sgc_coral-openai","2,1,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.5575221238938053,0.4610546518661339,0.6508999553070312,113,63,40,50,22,12,20,13,22,38
"sgc_coral-gemini10,sgc_coral-gemini2510,sgc_coral-geminipro","4,2,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.49557522123893805,0.40017620771878704,0.5912118116445175,113,56,32,40,14,9,28,16,30,48
"sgc_coral-gemini2510,sgc_coral-gemma,sgc_coral-openai10o1","2,1,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.5486725663716814,0.4522724568103532,0.642458642416372,113,62,37,51,19,14,23,11,25,37
"sgc_coral-gemini,sgc_coral-openai4510,sgc_coral-openailong","1,1,3",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.5486725663716814,0.4522724568103532,0.642458642416372,113,62,35,44,17,7,25,18,27,44
"sgc_coral-anthropic,sgc_coral-openai,sgc_coral-openai10","1,1,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,39,42,21,9,21,16,23,46
"sgc_coral-gemini,sgc_coral-gemma,sgc_coral-openai10","1,1,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,38,46,20,13,22,12,24,42
"sgc_coral-gemini25,sgc_coral-geminipro,sgc_coral-openai10","2,1,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.45132743362831856,0.35754135758362804,0.5477275431896468,113,51,33,33,15,7,27,18,29,55
"sgc_coral-anthropic,sgc_coral-gemini10,sgc_coral-openai10","1,4,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.46017699115044247,0.3660113913185952,0.5564811572428492,113,52,30,33,12,6,30,19,32,55
"sgc_coral-gemini10,sgc_coral-geminipro,sgc_coral-geminipro10","4,1,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.3805309734513274,0.2908336209275553,0.4766535155216661,113,43,28,28,10,10,32,15,34,60
"sgc_coral-anthropic3710,sgc_coral-gemini,sgc_coral-openai","3,1,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.584070796460177,0.4875743523159756,0.6760496659713334,113,66,35,48,17,7,25,18,27,40
"sgc_coral-anthropic37,sgc_coral-anthropic3710,sgc_coral-openaio1","7,3,2",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.504424778761062,0.4087881883554824,0.599823792281213,113,57,26,36,8,4,34,21,36,52
"sgc_coral-anthropic37,sgc_coral-gemini25,sgc_coral-openai10","7,2,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.36283185840707965,0.2744598598768483,0.4585850370789202,113,41,24,18,6,2,36,23,38,70
"sgc_coral-anthropic10,sgc_coral-openai45,sgc_coral-openaio1","4,1,2",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,24,40,6,6,36,19,38,48
"sgc_coral-anthropic3710,sgc_coral-gemini25,sgc_coral-openaio1","3,2,2",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.45132743362831856,0.35754135758362804,0.5477275431896468,113,51,24,30,6,4,36,21,38,58
"sgc_coral-anthropic37,sgc_coral-openai,sgc_coral-openai10","7,1,1",0.5769230769230769,0.4761306379501743,0.6732192386138718,104,60,0.48672566371681414,0.391592485688175,0.5825715848269355,113,55,32,36,14,6,28,19,30,52
"sgc_coral-anthropic37,sgc_coral-gemini,sgc_coral-openai10o1","7,1,1",0.5673076923076923,0.46653366165172977,0.6641481278822257,104,59,0.45132743362831856,0.35754135758362804,0.5477275431896468,113,51,29,35,12,9,30,16,33,53
